codigo_interno,nome,unidade,quantidade_atual,tipo_controle,categoria,empresa
MAT-1622,"Canopla P/ Tubo 1.1/2"" (Base)",un,45.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1623,"Disco Flap 4""",un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1624,"Disco Desbaste 4""",un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1625,Disco Corte,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1626,Parafuso S8 Philips,un,350.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1627,"Eletrodo 2,5 Cinza",un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1628,"Parabolt 1/4""",un,84.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1629,Barra Chata 2Mm X 1.1/2 Eletrodo,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1630,Redono 3/8,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1631,"Zarcão 3,6",un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1632,"Qualivinil Prata 3,6 L",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1633,Espaçador Nivelador 2Mm C/50,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1634,"Teste Suvinil - Cinza Elefante 0,9L",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1635,"Teste Qualivinil - Cinza Elefante 3,6L",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1636,Areia Média-fina,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1637,Cal Líquido (3L),un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1638,"Bianco 3,6L",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1639,Tubo de Pu Cinza,un,15.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1640,Fita Crepe 5Cm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1641,"Tinta Cinza Fosco Escuro 3,6L",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1642,Mascara Ppff2,un,100.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1643,Impermeabilização em Argamassa Polimérica Vedatop Flex Vedacit,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1644,Caminhão de Areia,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1645,Maderite,un,12.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1646,Arame Recofer,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1647,Disco Thompson Serra Circular,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1648,Lmapadas Ourolux 50W,un,15.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1649,Extensão Elétrica com Filtro de Linha 4 Tomadas,un,15.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1650,Extensão Elétrica 10 Metros com Plugue Schuko e Conector IEC C13,un,11.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1651,Lapis de Pedreiro,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1652,Placas de Isopor 20Mm,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1653,Galão de Cloro 5 Litros,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1654,Galão Desinfetante 5L,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1655,Rolos Durex 45X100mm,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1656,Caderno 48F 140X200mm,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1657,Fardo de Saco de Lixo de 100L,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1658,Vassoula Doralanato,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1659,Rodo 40Cm Sanches,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1660,Caixa de Copos 200Ml Fonplust,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1661,Rolão Pano Multiuso - 600Un,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1662,Esponja Skote Briet,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1663,Alcool 5L 70º Líquido,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1664,Detergente Limpol 5L,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1665,Pulverizador Nobre 500Ml,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1666,REGUA DE ALUMINO 2M,barra,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1667,REGUA DE ALUMINIO 3 M,barra,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1668,MISTURADOR DE ARGAMASSA -220V MENEGOTI,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1669,Galão de Cloro,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1670,Copo Descartável,cx,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1671,Papel Higiênico,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1672,Viaplus 2000 Fibras,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1673,Torneira com Trinca,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1674,Detergente Gl 5L,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1675,Alcool 5L,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1676,Saco de Lixo 60L - Fardo,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1677,Saco de Lixo 200L - Fardo,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1678,Copo Descartável - Caixa,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1679,Papel Higiênico do Pequeno - Fardo,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1680,Vassourão,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1681,Pano de Chão Branco,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1682,Envelope Pardo,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1683,Caneta Bbic,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1684,APLICADOR DE  PU,un,15.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1685,Pefex Rolo C/600panos,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1686,Frasco de Alcool 5L,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1687,Galão Desinfetante,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1688,RISCADEIRA DE PISO 1 M GDE,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1689,"Container Almoxarifado 3X2x1,5",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1690,"Peças Painel 1,00M",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1691,"Peças Painel 1,50M",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1692,"Plataformas 1,00M",un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1693,"Plataformas 1,50M",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1694,"Diagonal ""X"" 1,00M",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1695,"Diagonal ""X"" 1,50M",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1696,Adaptador Soldável Se 25 para 3/4,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1697,"Andaimes de 1,0",un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1698,"Andaimes de 1,5M",un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1699,"Plataforma de 1,0X0,33",un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1700,"Plataforma de 1,5X0,37",un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1701,"Diagonal de 1,5M",un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1702,Tinta Asfáltica Impermeabilizante Vedacit Neutrol,gl,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1703,Broxa Tigre,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1704,Argamassa Impermeabilizante Semi Flexível Viaplus 1000,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1705,Adesivo Bianco 200L,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1706,Instalação Dupla P/Hora Alarme,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1707,Caibro de Madeira,m,60.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1708,Tábua de Madeira Serrada,m,60.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1709,Chmaderite de Alta Densidade (PEAD) Preta,m²,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1710,Maderit (Polietileno de Alta Densidade) para Fôrma,un,50.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1711,Prego com Cabeça 17x21 (2x11),kg,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1712,Prego com Cabeça 18x30,kg,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1713,"Duto Peao 1/2"" - 50Mm",un,50.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1714,Eletroduto Leve,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1715,21.10.12,un,240.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1716,21.10.18,un,60.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1717,Prego 19X36,kg,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1718,Parafuso 8,un,100.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1719,Curva 90 Curta Esgoto 40Mm,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1720,Joelho 45 Esgoto 100Mm,un,15.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1721,Joelho 45 Esgoto 50Mm,un,18.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1722,Joelho 45 Esgoto 40Mm,un,25.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1723,Joelho 90 Esgoto 50Mm,un,15.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1724,Luva Esgoto 100,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1725,Luva Esgoto 40Mm,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1726,Te com Redução Esgoto 100X50,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1727,Barra de Tubo Esgoto 50Mm,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1728,Bucha de Redução Esgoto 50X40,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1729,Bucha de Redução Soldavel 40X25,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1730,Lixa de Ferro 100,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1731,Caixa Sifonada 100X50 X100,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1732,Fitas Perfuradas 17X30,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1733,Barra de Tubo Soldavel 40Mm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1734,Barra de Tubo Soldavel 32,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1735,Te Soldavel 40Mm,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1736,Bucha de Redução Soldavel 40Mm X32mm,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1737,Luva Azul Soldavel 25 X 3/4,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1738,Plug Pvc 1/2,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1739,Base de Registro de Caveta 3/4 - Deca,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1740,Curva 90 Curta Esgoto 100Mm,un,16.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1741,Barras de Eucalipto,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1742,Tábuas de Eucalipto,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1743,Registro 3/4,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1744,Fechadura de Porta,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1745,Disco de Corte de Ferro,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1746,20.05.03,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1747,Areia Média/Fina (1 Caminhão),un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1748,"Sarrafo de Cambará Ou Garapeira 0,2 Cm X 0,10 Cm X 4,50M - Bruto",un,12.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1749,Pontalete 7 X 7 X 6M,un,12.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1750,"Forro em Lâmina Pvc, Frisada, Largura 100/200Mm (Média)",m²,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1751,Moldura Roda Teto Gesso 7Cm Ou Medida Superior,m,24.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1752,Parafuso Drywall Fosfatizado Agulha 3.5 X 55,un,100.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1753,Parafuso Philips Dourado 50X70,un,50.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1754,Prego 17 X21,kg,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1755,Prego 18X30 (Cabeça Dupla),kg,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1756,Preto 18X30,kg,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1757,"Disco de 7""(Cortar Madeira)",un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1758,NIVEL A LASER DEWALT A PILHA,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1759,Aditivo Colante ´Bianco´ (Embalagem em Balde de 200Kg),kg,200.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1760,MARTELO DE BORRACHA,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1761,"Pontalete 5Cmx5cm Eucalipto 4,00M",un,30.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1762,"Pontalete 7Cmx7cm Pinus 2,50M",un,60.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1763,"Pontalete 7Cmx7cm Pinus 3,00M",un,36.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1764,CINTO DE SEGURANÇA COM TALABAR,kit,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1765,Madeirite Plastificado,m²,435.600,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1766,Furadeira Makita - Hr2471 - 220V,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1767,Capacete de Proteção,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1768,Camiseta FC Engenharia manga curta azul claro,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1769,Calça  m FC Engenharia,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1770,Camisa Uniforme Manga Longa Azul Claro com Detalhes Amarelos g ,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1771,Luva de Proteção de raspa Verde Danny Pegasus,par,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1772,Respirador Descartável PFF1,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1773,Luva de Raspa de Couro,par,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1774,Luva de Nitrilo Nitrassolv Verde G/9pra limpeza ,par,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1775,Bota de Segurança Vulcaflex,par,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1776,Lajes,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1777,SERRA COPO DIAMANTADA 108 MM ,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1778,BETONEIRA MENEGOTTI 400L 220V,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1779,MARTELETE MAKITA HR2470,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1780,Espaçador Plástico para Ferragens,pç,500.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1781,"Caibro 7X5x3,5",un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1782,"Caibro 7X5x5,5",un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1783,"Sarrafo Tauari 05X2,3x6m",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1784,"Caibro Tauari 07X5x2,5m",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1785,Tinta Suvenil Piso (Lata 18L) - Cor Cerâmica,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1786,Rolo de La 23Cm,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1787,Manta Asfáltica,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1788,Latex Maza Branco 1/50,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1789,Suvinil Piso Cerâmico 1/50,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1790,Suvinil Piso Cerâmico,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1791,Suvinil Esma Cerâmico,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1792,Latas 18 Litros de Massa Corrida Pva,L,25.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1793,Lata de 18 Litros de Seladora Acrílica,L,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1794,Pacote de Lixa 120,un,25.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1795,Lixa 40,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1796,Pacote de Fita Crepe 48X40,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1797,Rolos Anti Gotas com Suporte,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1798,Desempenadeira de Aço Atlas,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1799,Barricas de Textura Design,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1800,Barramento ,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1801,Grampo de Aço para Cabo de Aço (Clip U-Bolt),un,12.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1802,Caixa Octogonal de Embutir 4x4,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1803,Eletroduto Corrugado Flexível Laranja,rolo,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1804,Cabo de Cobre Nu Trançado,m,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1805,Tinta Qualyvinil Prata,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1806,Tinta Latex Rubi Suvinil,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1807,Fundo Preparador,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1808,Textura Design,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1809,Fita Crepe 48X50,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1810,Mastique,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1811,Disco de Corte 4 1/2 X 3/64 7/8,un,50.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1812,Broca Concreto Widea 6Mm,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1813,Espatula Aço,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1814,Serra Starrett Bimet 24D,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1815,Lona Plástica Preta,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1816,Fita Crepe 48 X 50,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1817,Lâmpada de Led 20W,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1818,"Cantoneira em Alumínio ´Y´ para Massa, Espessura de 1,5Mm, Ref. R-78da Pin-can, M-1 da Canto Metal Ou Similiar",m,150.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1819,Pincel N° 3,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1820,Disco de Corte Ferro 4 1/2 X 3/64 7/8,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1821,"Disco para Concreto 115Mmx1,0mmx22,23mm",un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1822,Wd 40,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1823,Limpa Contato (Limpeza das Ferramentas Elétricas),un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1824,Caixa para Interruptor Padrão Europeu 86Mm X 86Mm,un,230.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1825,Caixa Primeiro Socorros,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1826,Caixa de Bandeide,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1827,Agua Oxigenada,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1828,Caixa Algodão Rolo,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1829,Rolos de Gases,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1830,Luva Latex Branca,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1831,Alcool 70% Antisseptico 50Ml,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1832,Alcool 70% Antisseptico 50Ml (com Uma Tesoura Pequena para Curativos),un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1833,Caixa para Remédios,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1834,Chumbador Ancora 1/2X41/2 C/Pf,un,37.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1835,Chave Biela Ferja 14Mm L Galvanizada,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1836,"Broca Irwin Sds Plus 13,0X160",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1837,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1838,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1839,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1840,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1841,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1842,GUARDA CORPO P/FACHADEIRO,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1843,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1844,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1845,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1846,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1847,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1848,"ANDAIME TUBULAR 1,00 X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-1849,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
